CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
Kiribati,KIR,20200401,C6: Stay at home requirements,2,1,"Kiribati Police Services Facebook post:    ""COVID-19 PREPAREDNESS AND RESPONSE REGULATIONS 2020  Mauri kain Kiribati ni kabane.I bukin ami rongorongo ao aio te tua ngkai ae tia ni kamatooaki ao man tianaaki iroun ara Beretitenti  ae karineaki Taneti Maamau ibukin te COVID-19 ibukin te katauraoi ao arora ni karaoi ti bangara ni kaitara te aoraki. Ikai are ea kamatoaki iai bwa ataei ake IAAN TE 18 AIA RIRIKI a riai ni kakoauaki bwa ana mena inanon mwengaia ao n aki aiwa.Ti ngkana a bon airi ma aia karo ao ana kariakaki ma ngkana ti ngaia ao ana reke nte tuua bwa a urua nanon te tua.Aki irakin nanon aei bon te tuua ao te kabureaki irouia kaaro. Bureitiman a waaki man te tai aio iaon irakin te kaetieti.karaoan aio bon te katauraoi nakon totokoan te  aoraki.Kam bati ao kam tekeraoi n tainako ngkana ti bane iri nanon kaetieti aika karaoaki ibukin maurira.    For your information and actions. As the Regulation has been signed by His  Excellency, the schools are now closed and all persons under 18 years MUST  stay at home without going anywhere. Non-compliance will render parents  liable to a fine or imprisonment.  Police now must enforce this Regulation.""    In this post, the Police Services make it clear that there is a stay at home requirement for all persons under 18 years of age which will be enforced, hence code of 2G.  Although it does not apply to all citizens, the general coding principle of recording the most restrictive measures is applied here."
Kiribati,KIR,20200403,C7: Restrictions on internal movement,0,,"See note in M1 which refers to possible travel restrictions being imposed by individual islands.  As  this appears to refer to planning rather than implementation and as no other government announcements have been found, the code for C7 is left at ""0"""
Kiribati,KIR,20200417,C6: Stay at home requirements,0,,"The previous code of ""2"" was given in light of both the policy relating the persons under 18 years of age and the associated police Facebook post referring to enforcement of stay at home requirements.  As the policy was set to end on 16th April and as no further policy announcements have been found, it is assumed that the stay at home requirement for persons under 18 years of age ceased after 16th April.  Hence the code of ""0""."
Kiribati,KIR,20200420,C1: School closing,0,,"From UN Sustainable Development Group (UNSDG).  Article not dated, link below.    ""COVID-19 pandemic  A National State of Public Health Emergency was first declared by the Kiribati government on 25 March 2020; and a partial lockdown was effective between 30 March to 20 April 2020, [...] schools [...] closed. Schools reopened on 20 April 2020 ""    http://archive.today/2021.02.15-164719/https://unsdg.un.org/un-in-action/kiribati"
Kiribati,KIR,20200601,E1: Income support,0,,"From IMF Policy Responses to Covid-19    Identifies June 2020 as the period in which the stimulus package was approved, but does not provide specific dates for implementation.    ""A stimulus package was approved in June 2020. The package amounts to AUD 15.5 million, equivalent to 7.5 percent of GDP. It consists of unemployment support (AUD 2.6 million), private business stimulus (AUD 4.5 million plus AUD 3.5 million cargo buffer), and SOE stimulus (AUD 5.2 million). This excludes the first response package of AUD 11.5 million that has been largely donor-funded""    ""The specific measures include: unemployment benefit via partial income substitution, employer cost sharing for off-shore observers, sea farers, and fruit packers, reduction in social security contributions for both employers and employees, and loan support through government-owned financial intermediaries.""    Website too large to archive  https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#K"
Kiribati,KIR,20200707,C8: International travel controls,4,,"  ""The Government of Kiribati has advised that current border closures will be extended until the end of August while preparatory measures are undertaken in Kiribati to ensure health and public safety against the Covid19 pandemic. ""    http://archive.today/2021.01.17-182917/https://www.president.gov.ki/2020/08/23/covid19-kiribati-boarder-closure-extension/"
Kiribati,KIR,20200731,H3: Contact tracing,0,,"Public Health Infectious Disease regulation (No.1 of 2020) dated 31st July 2020  Although suspected and confirmed cases are referred to in this document, and details of quarantine arrangements are provided, there is no clear reference to contact tracing. https://web.archive.org/web/20210320112035/https://www.president.gov.ki/presidentgovki/wp-content/uploads/2020/08/Infectious-Disease-Regulation.pdf"
Kiribati,KIR,20200910,C8: International travel controls,4,,"RNZ article: Borders to remain closed until at least end 2020    "" a ban on foreign arrivals had been extended to the end of December.""    Exceptions made for repatriations, humanitarian flights and essential supplies.    ""Meanwhile the government said preparations for the country's first repatriation flight since the border closed in March were nearly complete.    A group of 20 i-Kiribati stranded in the Marshall Islands will be the flown home, and then quarantined at a government facility in South Tarawa for two weeks.""    http://archive.today/2021.01.17-140636/https://www.rnz.co.nz/international/pacific-news/425703/kiribati-borders-remain-closed-for-2020"
Kiribati,KIR,20201026,C8: International travel controls,4,,"""Bairiki, Tarawa Monday 26th October, 2020—– The Government of Kiribati has officially declared a further extension of its border closures imposed in the wake of the COVID-19 pandemic. The Government advises that this extension will remain effective until the end of December, 2020.""    ""Some exceptions have been made for humanitarian flights to transport essential equipment and medical supplies for the Government as it enters the final stages of its preparations for repatriation of nationals. A cohort of 20 nationals from the Republic of the Marshall Islands (RMI) will be the first to be repatriated. The undertaking would be conducted in accordance to Standard Operating Procedures that seek to safeguard the public from the potential entry and transmission of COVID-19. All repatriated nationals would be required to undergo mandatory quarantine at a Government-designated facility on South Tarawa.""    http://archive.today/2021.01.17-183825/https://www.president.gov.ki/2020/10/26/reitan-te-kaongora-iaon-covid-19/"
Kiribati,KIR,20201119,C8: International travel controls,4,,"Fiji Times article: First repatriation flight of 62 Kiribati citizens from Solomon Islands.    Article notes that the passengers had been tested for Covid-19 and confirmed negative prior to departure.  On arrival, they were transported to supervised quarantine which is to last 14 days.    http://archive.today/2021.02.08-180943/https://www.fijitimes.com/repatriation-of-stranded-i-kiribati-starts/"
Kiribati,KIR,20210111,C8: International travel controls,4,,"Borders remain closed.  Next review at end February.    Repatriation flights are also referred to - involving supervised quarantine at a government facility on South Tarawa.    ""Bairiki, Tarawa, 11th January 2021———The Government of Kiribati has officially declared a further extension of its border closure in response to the ongoing COVID-19 pandemic. The Government advises that this extension will remain effective until the end of February 2021 where it will be further reviewed. Special approvals is required for humanitarian flights to transport essential equipment, medical supplies and medevac operations.   In addition, Kiribati nationals travelling back on government arranged repatriation flights can enter Kiribati. A Repatriation Taskforce setup by Cabinet has been planning recent repatriation exercises to bring back all I-Kiribati stranded overseas since November last year. The Taskforce is currently working with partners and neighboring countries to repatriate remaining stranded nationals and Seafarers who have been affected by the border closures as a result of the pandemic.  The undertaking is being conducted in accordance with Standard Operating Procedures that seek to safeguard the public from the potential entry and transmission of COVID-19. All repatriated nationals would be required to undergo mandatory quarantine at a Government-designated facility on South Tarawa.""    http://archive.today/2021.01.24-153521/https://www.mfa.gov.ki/2021/01/12/kiribati-extends-its-border-closure-until-the-end-of-february-2021/"
